support,itemsets,length,antecedents,consequents,confidence,lift,case_count,pt,final_outcome
0.0008383635144198525,"frozenset({'Maternal death', 'LAMOTRIGINE', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Maternal death'}),0.027322404371584702,18.105646630236798,5,Maternal death,Moderate
0.0008383635144198525,"frozenset({'Abdominal pain', 'GABAPENTIN', 'CEFTRIAXONE'})",3,"frozenset({'GABAPENTIN', 'CEFTRIAXONE'})",frozenset({'Abdominal pain'}),0.05154639175257732,18.083687083080655,5,Abdominal pain,Moderate
0.0008383635144198525,"frozenset({'CLOBAZAM', 'TOPIRAMATE', 'Multiple-drug resistance'})",3,"frozenset({'TOPIRAMATE', 'CLOBAZAM'})",frozenset({'Multiple-drug resistance'}),0.08064516129032258,17.177419354838708,5,Multiple-drug resistance,Moderate
0.0008383635144198525,"frozenset({'Paraesthesia', 'TOPIRAMATE', 'LAMOTRIGINE'})",3,"frozenset({'LAMOTRIGINE', 'TOPIRAMATE'})",frozenset({'Paraesthesia'}),0.03937007874015748,16.771653543307085,5,Paraesthesia,Moderate
0.001006036217303823,"frozenset({'RISPERIDONE', 'ZOPICLONE', 'Fall'})",3,"frozenset({'RISPERIDONE', 'ZOPICLONE'})",frozenset({'Fall'}),0.14285714285714288,16.07547169811321,6,Fall,Serious
0.0011737089201877935,"frozenset({'Serotonin syndrome', 'DULOXETINE', 'GABAPENTIN'})",3,"frozenset({'GABAPENTIN', 'DULOXETINE'})",frozenset({'Serotonin syndrome'}),0.10447761194029852,15.977037887485649,7,Serotonin syndrome,Moderate
0.0015090543259557343,"frozenset({'Premature baby', 'CLOBAZAM', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Premature baby'}),0.052941176470588235,15.78705882352941,9,Premature baby,Moderate
0.001006036217303823,"frozenset({'GABAPENTIN', 'Drug dependence', 'BACLOFEN'})",3,"frozenset({'GABAPENTIN', 'BACLOFEN'})",frozenset({'Drug dependence'}),0.05714285714285715,15.490909090909092,6,Drug dependence,Moderate
0.001006036217303823,"frozenset({'Abdominal pain', 'MELATONIN', 'GABAPENTIN'})",3,"frozenset({'GABAPENTIN', 'MELATONIN'})",frozenset({'Abdominal pain'}),0.04411764705882353,15.477508650519033,6,Abdominal pain,Moderate
0.0008383635144198525,"frozenset({'LAMOTRIGINE', 'TOPIRAMATE', 'Insomnia'})",3,"frozenset({'LAMOTRIGINE', 'TOPIRAMATE'})",frozenset({'Insomnia'}),0.03937007874015748,14.675196850393702,5,Insomnia,Moderate
0.0013413816230717639,"frozenset({'IBUPROFEN', 'Drug ineffective for unapproved indication', 'GABAPENTIN'})",3,"frozenset({'IBUPROFEN', 'GABAPENTIN'})",frozenset({'Drug ineffective for unapproved indication'}),0.12903225806451613,14.51978088861838,8,Drug ineffective for unapproved indication,Moderate
0.001006036217303823,"frozenset({'PREDNISOLONE', 'Colitis ulcerative', 'CYCLOSPORINE'})",3,"frozenset({'CYCLOSPORINE', 'PREDNISOLONE'})",frozenset({'Colitis ulcerative'}),0.03592814371257485,14.28502994011976,6,Colitis ulcerative,Moderate
0.001006036217303823,"frozenset({'Arrhythmia', 'LACOSAMIDE', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Arrhythmia'}),0.020761245674740487,13.75778546712803,6,Arrhythmia,Moderate
0.0008383635144198525,"frozenset({'CLOBAZAM', 'Delirium', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Delirium'}),0.029411764705882353,13.493212669683256,5,Delirium,Moderate
0.001006036217303823,"frozenset({'AZATHIOPRINE', 'Colitis ulcerative', 'PREDNISOLONE'})",3,"frozenset({'PREDNISOLONE', 'AZATHIOPRINE'})",frozenset({'Colitis ulcerative'}),0.03260869565217392,12.96521739130435,6,Colitis ulcerative,Moderate
0.0008383635144198525,"frozenset({'CEFTRIAXONE', 'GABAPENTIN', 'Pulmonary embolism'})",3,"frozenset({'GABAPENTIN', 'CEFTRIAXONE'})",frozenset({'Pulmonary embolism'}),0.05154639175257732,12.809278350515463,5,Pulmonary embolism,Serious
0.0015090543259557343,"frozenset({'DIAZEPAM', 'Vomiting', 'RISPERIDONE'})",3,"frozenset({'DIAZEPAM', 'RISPERIDONE'})",frozenset({'Vomiting'}),0.06521739130434782,12.546984572230015,9,Vomiting,Moderate
0.0008383635144198525,"frozenset({'PHENOBARBITAL', 'LEVETIRACETAM', 'Treatment failure'})",3,"frozenset({'LEVETIRACETAM', 'PHENOBARBITAL'})",frozenset({'Treatment failure'}),0.07936507936507937,12.456140350877194,5,Treatment failure,Moderate
0.0008383635144198525,"frozenset({'Gait disturbance', 'CLOBAZAM', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Gait disturbance'}),0.029411764705882353,11.694117647058823,5,Gait disturbance,Moderate
0.0013413816230717639,"frozenset({'Maternal exposure during pregnancy', 'LAMOTRIGINE', 'CLOBAZAM'})",3,"frozenset({'LAMOTRIGINE', 'CLOBAZAM'})",frozenset({'Maternal exposure during pregnancy'}),0.08510638297872339,11.535783365570598,8,Maternal exposure during pregnancy,Moderate
0.001006036217303823,"frozenset({'NAPROXEN', 'TOPIRAMATE', 'Rash'})",3,"frozenset({'NAPROXEN', 'TOPIRAMATE'})",frozenset({'Rash'}),0.04511278195488722,11.210526315789474,6,Rash,Moderate
0.0008383635144198525,"frozenset({'Seizure', 'CLOBAZAM', 'PHENOBARBITAL'})",3,"frozenset({'CLOBAZAM', 'PHENOBARBITAL'})",frozenset({'Seizure'}),0.07042253521126761,11.052631578947368,5,Seizure,Moderate
0.0018443997317236754,"frozenset({'Nausea', 'DIAZEPAM', 'RISPERIDONE'})",3,"frozenset({'DIAZEPAM', 'RISPERIDONE'})",frozenset({'Nausea'}),0.07971014492753624,10.804347826086957,11,Nausea,Moderate
0.0013413816230717639,"frozenset({'Suicide attempt', 'DIAZEPAM', 'RISPERIDONE'})",3,"frozenset({'DIAZEPAM', 'RISPERIDONE'})",frozenset({'Suicide attempt'}),0.057971014492753624,10.804347826086957,8,Suicide attempt,Moderate
0.0008383635144198525,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE', 'Delayed graft function'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'Delayed graft function'}),0.009041591320072333,10.784810126582279,5,Delayed graft function,Moderate
0.0011737089201877935,"frozenset({'Pneumonia', 'DIAZEPAM', 'RISPERIDONE'})",3,"frozenset({'DIAZEPAM', 'RISPERIDONE'})",frozenset({'Pneumonia'}),0.050724637681159424,10.431784107946028,7,Pneumonia,Moderate
0.0013413816230717639,"frozenset({'IBUPROFEN', 'Therapy non-responder', 'GABAPENTIN'})",3,"frozenset({'IBUPROFEN', 'GABAPENTIN'})",frozenset({'Therapy non-responder'}),0.12903225806451613,10.260645161290322,8,Therapy non-responder,Moderate
0.001006036217303823,"frozenset({'LAMOTRIGINE', 'Seizure', 'CLOBAZAM'})",3,"frozenset({'LAMOTRIGINE', 'CLOBAZAM'})",frozenset({'Seizure'}),0.06382978723404255,10.017917133258678,6,Seizure,Moderate
0.001006036217303823,"frozenset({'Premature baby', 'LAMOTRIGINE', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Premature baby'}),0.03278688524590164,9.777049180327868,6,Premature baby,Moderate
0.0018443997317236754,"frozenset({'Foetal exposure during pregnancy', 'LAMOTRIGINE', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Foetal exposure during pregnancy'}),0.060109289617486336,9.433994823123381,11,Foetal exposure during pregnancy,Moderate
0.0008383635144198525,"frozenset({'Oxygen saturation decreased', 'LACOSAMIDE', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Oxygen saturation decreased'}),0.01730103806228374,9.380308273041837,5,Oxygen saturation decreased,Moderate
0.0008383635144198525,"frozenset({'Status epilepticus', 'CLOBAZAM', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Status epilepticus'}),0.029411764705882353,9.23219814241486,5,Status epilepticus,Moderate
0.001006036217303823,"frozenset({'Condition aggravated', 'ZOLPIDEM', 'LAMOTRIGINE'})",3,"frozenset({'LAMOTRIGINE', 'ZOLPIDEM'})",frozenset({'Condition aggravated'}),0.11764705882352941,9.11229946524064,6,Condition aggravated,Moderate
0.00335345405767941,"frozenset({'PREDNISOLONE', 'AZATHIOPRINE', 'Therapy non-responder'})",3,"frozenset({'AZATHIOPRINE', 'PREDNISOLONE'})",frozenset({'Therapy non-responder'}),0.10869565217391305,8.643478260869566,20,Therapy non-responder,Moderate
0.001006036217303823,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE', 'Pneumonia cytomegaloviral'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",frozenset({'Pneumonia cytomegaloviral'}),0.015228426395939089,8.256575911398247,6,Pneumonia cytomegaloviral,Moderate
0.0031857813547954395,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE', 'Transplant rejection'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'Transplant rejection'}),0.034358047016274866,7.881207400194742,19,Transplant rejection,Moderate
0.0011737089201877935,"frozenset({'LACOSAMIDE', 'Status epilepticus', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Status epilepticus'}),0.02422145328719723,7.60298670551812,7,Status epilepticus,Moderate
0.001676727028839705,"frozenset({'Maternal exposure during pregnancy', 'LAMOTRIGINE', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Maternal exposure during pregnancy'}),0.054644808743169404,7.406855439642325,10,Maternal exposure during pregnancy,Moderate
0.0008383635144198525,"frozenset({'Thrombocytopenia', 'VALPROIC ACID', 'LEVETIRACETAM'})",3,"frozenset({'VALPROIC ACID', 'LEVETIRACETAM'})",frozenset({'Thrombocytopenia'}),0.03597122302158274,7.397668072438602,5,Thrombocytopenia,Moderate
0.0011737089201877935,"frozenset({'Infection', 'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",frozenset({'Infection'}),0.017766497461928935,7.063959390862944,7,Infection,Moderate
0.0013413816230717639,"frozenset({'LAMOTRIGINE', 'Seizure', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Seizure'}),0.04371584699453552,6.8610871440897325,8,Seizure,Moderate
0.0015090543259557343,"frozenset({'PHENYTOIN', 'TOPIRAMATE', 'Drug ineffective'})",3,"frozenset({'PHENYTOIN', 'TOPIRAMATE'})",frozenset({'Drug ineffective'}),0.4736842105263157,6.8237986270022875,9,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'Pancreatitis acute', 'LACOSAMIDE', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Pancreatitis acute'}),0.01730103806228374,6.4489619377162635,5,Pancreatitis acute,Serious
0.001006036217303823,"frozenset({'GABAPENTIN', 'Fall', 'BACLOFEN'})",3,"frozenset({'GABAPENTIN', 'BACLOFEN'})",frozenset({'Fall'}),0.05714285714285715,6.430188679245283,6,Fall,Serious
0.0013413816230717639,"frozenset({'Maternal exposure during pregnancy', 'CLOBAZAM', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Maternal exposure during pregnancy'}),0.047058823529411764,6.3786096256684495,8,Maternal exposure during pregnancy,Moderate
0.0013413816230717639,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE', 'COVID-19 pneumonia'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'COVID-19 pneumonia'}),0.014466546112115732,6.162748643761302,8,COVID-19 pneumonia,Serious
0.0008383635144198525,"frozenset({'Generalised tonic-clonic seizure', 'LACOSAMIDE', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Generalised tonic-clonic seizure'}),0.01730103806228374,6.06961123549766,5,Generalised tonic-clonic seizure,Moderate
0.0013413816230717639,"frozenset({'LACOSAMIDE', 'PHENOBARBITAL', 'Drug ineffective'})",3,"frozenset({'LACOSAMIDE', 'PHENOBARBITAL'})",frozenset({'Drug ineffective'}),0.42105263157894735,6.06559877955759,8,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'Pneumonia', 'TOPIRAMATE', 'RITUXIMAB'})",3,"frozenset({'TOPIRAMATE', 'RITUXIMAB'})",frozenset({'Pneumonia'}),0.029239766081871347,6.0133091349062315,5,Pneumonia,Moderate
0.0026827632461435278,"frozenset({'PHENYTOIN', 'IBUPROFEN', 'Drug ineffective'})",3,"frozenset({'PHENYTOIN', 'IBUPROFEN'})",frozenset({'Drug ineffective'}),0.39999999999999997,5.76231884057971,16,Drug ineffective,Moderate
0.0015090543259557343,"frozenset({'MYCOPHENOLATE MOFETIL', 'Pneumocystis jirovecii pneumonia', 'PREDNISOLONE'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'Pneumocystis jirovecii pneumonia'}),0.016274864376130196,5.709605361131794,9,Pneumocystis jirovecii pneumonia,Moderate
0.002850435949027498,"frozenset({'PHENYTOIN', 'GABAPENTIN', 'Drug ineffective'})",3,"frozenset({'PHENYTOIN', 'GABAPENTIN'})",frozenset({'Drug ineffective'}),0.37777777777777777,5.442190016103059,17,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'Therapeutic product effect incomplete', 'LAMOTRIGINE', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Therapeutic product effect incomplete'}),0.027322404371584702,5.4316939890710385,5,Therapeutic product effect incomplete,Moderate
0.001006036217303823,"frozenset({'MYCOPHENOLATE MOFETIL', 'Pneumocystis jirovecii pneumonia', 'CYCLOSPORINE'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",frozenset({'Pneumocystis jirovecii pneumonia'}),0.015228426395939089,5.342490295610631,6,Pneumocystis jirovecii pneumonia,Moderate
0.0021797451374916165,"frozenset({'IBUPROFEN', 'Off label use', 'GABAPENTIN'})",3,"frozenset({'IBUPROFEN', 'GABAPENTIN'})",frozenset({'Off label use'}),0.20967741935483872,5.298797156916348,13,Off label use,Moderate
0.0008383635144198525,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM', 'Depressed level of consciousness'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Depressed level of consciousness'}),0.01730103806228374,5.159169550173011,5,Depressed level of consciousness,Moderate
0.0015090543259557343,"frozenset({'PHENYTOIN', 'GABAPENTIN', 'Off label use'})",3,"frozenset({'PHENYTOIN', 'GABAPENTIN'})",frozenset({'Off label use'}),0.19999999999999998,5.054237288135592,9,Off label use,Moderate
0.0011737089201877935,"frozenset({'VALPROIC ACID', 'Drug ineffective', 'OXCARBAZEPINE'})",3,"frozenset({'VALPROIC ACID', 'OXCARBAZEPINE'})",frozenset({'Drug ineffective'}),0.35,5.042028985507247,7,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE', 'Pancytopenia'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'Pancytopenia'}),0.009041591320072333,4.902186421173763,5,Pancytopenia,Moderate
0.0015090543259557343,"frozenset({'LACOSAMIDE', 'Seizure', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Seizure'}),0.031141868512110725,4.88763431069022,9,Seizure,Moderate
0.002347417840375587,"frozenset({'COVID-19', 'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'COVID-19'}),0.02531645569620253,4.8705594120049,14,COVID-19,Serious
0.0008383635144198525,"frozenset({'Seizure', 'CLOBAZAM', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Seizure'}),0.029411764705882353,4.61609907120743,5,Seizure,Moderate
0.0008383635144198525,"frozenset({'Foetal exposure during pregnancy', 'CLOBAZAM', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Foetal exposure during pregnancy'}),0.029411764705882353,4.61609907120743,5,Foetal exposure during pregnancy,Moderate
0.0011737089201877935,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE', 'Cytomegalovirus infection reactivation'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",frozenset({'Cytomegalovirus infection reactivation'}),0.017766497461928935,4.606930037519311,7,Cytomegalovirus infection reactivation,Moderate
0.0011737089201877935,"frozenset({'PHENYTOIN', 'IBUPROFEN', 'Off label use'})",3,"frozenset({'PHENYTOIN', 'IBUPROFEN'})",frozenset({'Off label use'}),0.175,4.422457627118644,7,Off label use,Moderate
0.001006036217303823,"frozenset({'LACOSAMIDE', 'Multiple-drug resistance', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Multiple-drug resistance'}),0.020761245674740487,4.422145328719724,6,Multiple-drug resistance,Moderate
0.0015090543259557343,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE', 'Cytomegalovirus infection'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'Cytomegalovirus infection'}),0.016274864376130196,4.411967779056386,9,Cytomegalovirus infection,Moderate
0.0011737089201877935,"frozenset({'LACOSAMIDE', 'ZONISAMIDE', 'Drug ineffective'})",3,"frozenset({'LACOSAMIDE', 'ZONISAMIDE'})",frozenset({'Drug ineffective'}),0.30434782608695654,4.384373030875867,7,Drug ineffective,Moderate
0.0013413816230717639,"frozenset({'Drug ineffective', 'ZONISAMIDE', 'LEVETIRACETAM'})",3,"frozenset({'ZONISAMIDE', 'LEVETIRACETAM'})",frozenset({'Drug ineffective'}),0.2962962962962963,4.268384326355341,8,Drug ineffective,Moderate
0.001006036217303823,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE', 'Renal impairment'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'Renal impairment'}),0.0108499095840868,4.044303797468355,6,Renal impairment,Moderate
0.0021797451374916165,"frozenset({'TOPIRAMATE', 'LACOSAMIDE', 'Drug ineffective'})",3,"frozenset({'TOPIRAMATE', 'LACOSAMIDE'})",frozenset({'Drug ineffective'}),0.2765957446808511,3.9845821769966085,13,Drug ineffective,Moderate
0.002850435949027498,"frozenset({'IBUPROFEN', 'Drug ineffective', 'GABAPENTIN'})",3,"frozenset({'IBUPROFEN', 'GABAPENTIN'})",frozenset({'Drug ineffective'}),0.27419354838709675,3.94997662459093,17,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'Sepsis', 'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'PREDNISOLONE'})",frozenset({'Sepsis'}),0.009041591320072333,3.851717902350814,5,Sepsis,Moderate
0.0008383635144198525,"frozenset({'Maternal exposure during pregnancy', 'AZATHIOPRINE', 'PREDNISOLONE'})",3,"frozenset({'PREDNISOLONE', 'AZATHIOPRINE'})",frozenset({'Maternal exposure during pregnancy'}),0.027173913043478264,3.6833003952569174,5,Maternal exposure during pregnancy,Moderate
0.002012072434607646,"frozenset({'PHENYTOIN', 'LACOSAMIDE', 'Drug ineffective'})",3,"frozenset({'PHENYTOIN', 'LACOSAMIDE'})",frozenset({'Drug ineffective'}),0.2553191489361702,3.6780758556891766,12,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE', 'Cytomegalovirus infection'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",frozenset({'Cytomegalovirus infection'}),0.01269035532994924,3.440239963082603,5,Cytomegalovirus infection,Moderate
0.0035211267605633804,"frozenset({'LACOSAMIDE', 'CLOBAZAM', 'Drug ineffective'})",3,"frozenset({'LACOSAMIDE', 'CLOBAZAM'})",frozenset({'Drug ineffective'}),0.23863636363636365,3.437747035573123,21,Drug ineffective,Moderate
0.001676727028839705,"frozenset({'Drug ineffective', 'LEVETIRACETAM', 'PREGABALIN'})",3,"frozenset({'LEVETIRACETAM', 'PREGABALIN'})",frozenset({'Drug ineffective'}),0.2380952380952381,3.4299516908212566,10,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'Drug ineffective', 'ZONISAMIDE', 'TOPIRAMATE'})",3,"frozenset({'TOPIRAMATE', 'ZONISAMIDE'})",frozenset({'Drug ineffective'}),0.2380952380952381,3.4299516908212566,5,Drug ineffective,Moderate
0.0021797451374916165,"frozenset({'TOPIRAMATE', 'Drug ineffective', 'LEVETIRACETAM'})",3,"frozenset({'TOPIRAMATE', 'LEVETIRACETAM'})",frozenset({'Drug ineffective'}),0.23636363636363636,3.4050065876152833,13,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'CLOBAZAM', 'Off label use', 'MELATONIN'})",3,"frozenset({'CLOBAZAM', 'MELATONIN'})",frozenset({'Off label use'}),0.13157894736842105,3.325156110615522,5,Off label use,Moderate
0.0015090543259557343,"frozenset({'Drug ineffective', 'CLOBAZAM', 'OXCARBAZEPINE'})",3,"frozenset({'CLOBAZAM', 'OXCARBAZEPINE'})",frozenset({'Drug ineffective'}),0.23076923076923075,3.3244147157190636,9,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'LAMOTRIGINE', 'TOPIRAMATE', 'Product use in unapproved indication'})",3,"frozenset({'LAMOTRIGINE', 'TOPIRAMATE'})",frozenset({'Product use in unapproved indication'}),0.03937007874015748,3.3070866141732287,5,Product use in unapproved indication,Moderate
0.0011737089201877935,"frozenset({'Maternal exposure during pregnancy', 'LACOSAMIDE', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Maternal exposure during pregnancy'}),0.02422145328719723,3.283107895564643,7,Maternal exposure during pregnancy,Moderate
0.0008383635144198525,"frozenset({'VALPROIC ACID', 'Drug ineffective', 'PHENOBARBITAL'})",3,"frozenset({'VALPROIC ACID', 'PHENOBARBITAL'})",frozenset({'Drug ineffective'}),0.2272727272727273,3.2740447957839267,5,Drug ineffective,Moderate
0.0030181086519114686,"frozenset({'VALPROIC ACID', 'LACOSAMIDE', 'Drug ineffective'})",3,"frozenset({'VALPROIC ACID', 'LACOSAMIDE'})",frozenset({'Drug ineffective'}),0.22499999999999998,3.241304347826087,18,Drug ineffective,Moderate
0.0013413816230717639,"frozenset({'LACOSAMIDE', 'Somnolence', 'LEVETIRACETAM'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Somnolence'}),0.027681660899653977,3.2371259922654176,8,Somnolence,Moderate
0.001006036217303823,"frozenset({'Pneumonia', 'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",frozenset({'Pneumonia'}),0.015228426395939089,3.131804656047611,6,Pneumonia,Moderate
0.0011737089201877935,"frozenset({'CARBAMAZEPINE', 'LACOSAMIDE', 'Drug ineffective'})",3,"frozenset({'CARBAMAZEPINE', 'LACOSAMIDE'})",frozenset({'Drug ineffective'}),0.21212121212121213,3.055775142731665,7,Drug ineffective,Moderate
0.001006036217303823,"frozenset({'PREDNISOLONE', 'CYCLOSPORINE', 'Product use in unapproved indication'})",3,"frozenset({'CYCLOSPORINE', 'PREDNISOLONE'})",frozenset({'Product use in unapproved indication'}),0.03592814371257485,3.0179640718562877,6,Product use in unapproved indication,Moderate
0.0021797451374916165,"frozenset({'Drug ineffective', 'PHENOBARBITAL', 'LEVETIRACETAM'})",3,"frozenset({'LEVETIRACETAM', 'PHENOBARBITAL'})",frozenset({'Drug ineffective'}),0.20634920634920637,2.9726247987117556,13,Drug ineffective,Moderate
0.0015090543259557343,"frozenset({'VALPROIC ACID', 'TOPIRAMATE', 'Drug ineffective'})",3,"frozenset({'VALPROIC ACID', 'TOPIRAMATE'})",frozenset({'Drug ineffective'}),0.20454545454545453,2.9466403162055337,9,Drug ineffective,Moderate
0.0008383635144198525,"frozenset({'TOPIRAMATE', 'AMITRIPTYLINE', 'Drug ineffective'})",3,"frozenset({'TOPIRAMATE', 'AMITRIPTYLINE'})",frozenset({'Drug ineffective'}),0.19999999999999998,2.881159420289855,5,Drug ineffective,Moderate
0.002850435949027498,"frozenset({'PHENYTOIN', 'Drug ineffective', 'LEVETIRACETAM'})",3,"frozenset({'PHENYTOIN', 'LEVETIRACETAM'})",frozenset({'Drug ineffective'}),0.19999999999999998,2.881159420289855,17,Drug ineffective,Moderate
0.0011737089201877935,"frozenset({'Off label use', 'PHENOBARBITAL', 'LEVETIRACETAM'})",3,"frozenset({'LEVETIRACETAM', 'PHENOBARBITAL'})",frozenset({'Off label use'}),0.11111111111111112,2.8079096045197742,7,Off label use,Moderate
0.004527162977867203,"frozenset({'VALPROIC ACID', 'Drug ineffective', 'LEVETIRACETAM'})",3,"frozenset({'VALPROIC ACID', 'LEVETIRACETAM'})",frozenset({'Drug ineffective'}),0.19424460431654678,2.798248357835471,27,Drug ineffective,Moderate
0.002347417840375587,"frozenset({'Drug ineffective', 'OXCARBAZEPINE', 'LEVETIRACETAM'})",3,"frozenset({'OXCARBAZEPINE', 'LEVETIRACETAM'})",frozenset({'Drug ineffective'}),0.1891891891891892,2.7254210732471607,14,Drug ineffective,Moderate
0.008718980549966466,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM', 'Drug ineffective'})",3,"frozenset({'LACOSAMIDE', 'LEVETIRACETAM'})",frozenset({'Drug ineffective'}),0.17993079584775087,2.592046537284991,52,Drug ineffective,Moderate
0.002012072434607646,"frozenset({'VALPROIC ACID', 'Drug ineffective', 'CLOBAZAM'})",3,"frozenset({'VALPROIC ACID', 'CLOBAZAM'})",frozenset({'Drug ineffective'}),0.17910447761194032,2.5801427644386767,12,Drug ineffective,Moderate
0.0013413816230717639,"frozenset({'LACOSAMIDE', 'OXCARBAZEPINE', 'Drug ineffective'})",3,"frozenset({'LACOSAMIDE', 'OXCARBAZEPINE'})",frozenset({'Drug ineffective'}),0.17777777777777778,2.5610305958132047,8,Drug ineffective,Moderate
0.002012072434607646,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE', 'Product use in unapproved indication'})",3,"frozenset({'MYCOPHENOLATE MOFETIL', 'CYCLOSPORINE'})",frozenset({'Product use in unapproved indication'}),0.030456852791878177,2.558375634517767,12,Product use in unapproved indication,Moderate
0.0008383635144198525,"frozenset({'LAMOTRIGINE', 'Off label use', 'ZOLPIDEM'})",3,"frozenset({'LAMOTRIGINE', 'ZOLPIDEM'})",frozenset({'Off label use'}),0.09803921568627451,2.477567298105683,5,Off label use,Moderate
